Region_Code,Year,Total_Crimes,Crime_Rate,Region_Name
GM0826,2021,2330.0,41.4,Oosterhout
GM0826,2022,2405.0,42.6,Oosterhout
GM0826,2023,2085.0,36.3,Oosterhout
GM0826,2024,2040.0,35.3,Oosterhout
GM0828,2010,6140.0,79.3,Oss
GM0828,2011,6255.0,74.3,Oss
GM0828,2012,5920.0,70.0,Oss
GM0828,2013,5600.0,66.0,Oss
GM0828,2014,5190.0,61.1,Oss
GM0828,2015,5290.0,58.9,Oss
GM0828,2016,4810.0,53.4,Oss
GM0828,2017,4270.0,47.2,Oss
GM0828,2018,4125.0,45.4,Oss
GM0828,2019,4745.0,51.9,Oss
GM0828,2020,4850.0,52.8,Oss
GM0828,2021,4525.0,48.9,Oss
GM0828,2022,4390.0,47.0,Oss
GM0828,2023,4390.0,46.5,Oss
GM0828,2024,4350.0,46.0,Oss
GM0840,2010,1355.0,60.2,Rucphen
GM0840,2011,1130.0,50.4,Rucphen
GM0840,2012,1035.0,46.4,Rucphen
GM0840,2013,870.0,39.0,Rucphen
GM0840,2014,910.0,41.1,Rucphen
GM0840,2015,830.0,37.2,Rucphen
GM0840,2016,780.0,35.0,Rucphen
GM0840,2017,830.0,37.1,Rucphen
GM0840,2018,665.0,29.7,Rucphen
GM0840,2019,735.0,32.5,Rucphen
GM0840,2020,830.0,36.4,Rucphen
GM0840,2021,895.0,38.8,Rucphen
GM0840,2022,800.0,34.3,Rucphen
GM0840,2023,810.0,34.4,Rucphen
GM0840,2024,860.0,36.0,Rucphen
GM0844,2010,1215.0,52.8,Schijndel
GM0844,2011,1130.0,49.0,Schijndel
GM0844,2012,1245.0,54.1,Schijndel
GM0844,2013,1265.0,54.3,Schijndel
GM0844,2014,995.0,42.7,Schijndel
GM0844,2015,910.0,38.6,Schijndel
GM0844,2016,1000.0,42.2,Schijndel
GM0844,2017,0.0,0.0,Schijndel
GM0844,2018,0.0,0.0,Schijndel
GM0844,2019,0.0,0.0,Schijndel
GM0844,2020,0.0,0.0,Schijndel
GM0844,2021,0.0,0.0,Schijndel
GM0844,2022,0.0,0.0,Schijndel
GM0844,2023,0.0,0.0,Schijndel
GM0844,2024,0.0,0.0,Schijndel
GM0845,2010,1090.0,38.8,Sint-Michielsgestel
GM0845,2011,1025.0,36.4,Sint-Michielsgestel
GM0845,2012,1035.0,36.7,Sint-Michielsgestel
GM0845,2013,885.0,31.6,Sint-Michielsgestel
GM0845,2014,890.0,31.6,Sint-Michielsgestel
GM0845,2015,835.0,29.4,Sint-Michielsgestel
GM0845,2016,725.0,25.5,Sint-Michielsgestel
GM0845,2017,675.0,23.6,Sint-Michielsgestel
GM0845,2018,670.0,23.4,Sint-Michielsgestel
GM0845,2019,725.0,24.9,Sint-Michielsgestel
GM0845,2020,790.0,27.0,Sint-Michielsgestel
GM0845,2021,800.0,27.1,Sint-Michielsgestel
GM0845,2022,760.0,25.6,Sint-Michielsgestel
GM0845,2023,645.0,21.4,Sint-Michielsgestel
GM0845,2024,655.0,21.8,Sint-Michielsgestel
GM0846,2010,755.0,42.8,Sint-Oedenrode
GM0846,2011,920.0,51.6,Sint-Oedenrode
GM0846,2012,765.0,42.8,Sint-Oedenrode
GM0846,2013,880.0,49.0,Sint-Oedenrode
GM0846,2014,755.0,42.0,Sint-Oedenrode
GM0846,2015,585.0,32.6,Sint-Oedenrode
GM0846,2016,550.0,30.6,Sint-Oedenrode
GM0846,2017,0.0,0.0,Sint-Oedenrode
GM0846,2018,0.0,0.0,Sint-Oedenrode
GM0846,2019,0.0,0.0,Sint-Oedenrode
GM0846,2020,0.0,0.0,Sint-Oedenrode
GM0846,2021,0.0,0.0,Sint-Oedenrode
GM0846,2022,0.0,0.0,Sint-Oedenrode
GM0846,2023,0.0,0.0,Sint-Oedenrode
GM0846,2024,0.0,0.0,Sint-Oedenrode
GM0847,2010,815.0,44.6,Someren
GM0847,2011,730.0,39.9,Someren
GM0847,2012,740.0,39.7,Someren
GM0847,2013,865.0,46.5,Someren
GM0847,2014,775.0,41.4,Someren
GM0847,2015,650.0,34.7,Someren
GM0847,2016,645.0,34.1,Someren
GM0847,2017,585.0,30.8,Someren
GM0847,2018,440.0,22.9,Someren
GM0847,2019,530.0,27.3,Someren
GM0847,2020,570.0,29.4,Someren
GM0847,2021,605.0,31.2,Someren
GM0847,2022,565.0,28.6,Someren
GM0847,2023,575.0,28.6,Someren
GM0847,2024,595.0,29.4,Someren
GM0848,2010,855.0,55.1,Son en Breugel
GM0848,2011,875.0,55.9,Son en Breugel
GM0848,2012,910.0,57.6,Son en Breugel
GM0848,2013,815.0,50.6,Son en Breugel
GM0848,2014,725.0,44.8,Son en Breugel
GM0848,2015,820.0,50.2,Son en Breugel
GM0848,2016,660.0,40.1,Son en Breugel
GM0848,2017,670.0,40.4,Son en Breugel
GM0848,2018,620.0,36.9,Son en Breugel
GM0848,2019,645.0,38.0,Son en Breugel
GM0848,2020,620.0,35.7,Son en Breugel
GM0848,2021,715.0,40.8,Son en Breugel
GM0848,2022,705.0,39.6,Son en Breugel
GM0848,2023,650.0,36.1,Son en Breugel
GM0848,2024,625.0,34.8,Son en Breugel
GM0851,2010,1090.0,46.9,Steenbergen
GM0851,2011,1145.0,49.2,Steenbergen
GM0851,2012,1120.0,47.9,Steenbergen
GM0851,2013,1135.0,48.6,Steenbergen
GM0851,2014,925.0,39.5,Steenbergen
GM0851,2015,875.0,37.0,Steenbergen
GM0851,2016,865.0,36.8,Steenbergen
GM0851,2017,810.0,33.7,Steenbergen
GM0851,2018,805.0,32.5,Steenbergen
GM0851,2019,755.0,30.1,Steenbergen
GM0851,2020,820.0,33.6,Steenbergen
GM0851,2021,750.0,30.8,Steenbergen
GM0851,2022,705.0,28.9,Steenbergen
GM0851,2023,695.0,28.2,Steenbergen
GM0851,2024,700.0,28.6,Steenbergen
GM0852,2010,765.0,44.8,Waterland
GM0852,2011,835.0,48.7,Waterland
GM0852,2012,670.0,39.3,Waterland
GM0852,2013,665.0,39.0,Waterland
GM0852,2014,490.0,28.6,Waterland
GM0852,2015,525.0,30.7,Waterland
GM0852,2016,520.0,30.1,Waterland
GM0852,2017,440.0,25.4,Waterland
GM0852,2018,400.0,23.1,Waterland
GM0852,2019,400.0,23.1,Waterland
GM0852,2020,435.0,25.0,Waterland
GM0852,2021,460.0,26.5,Waterland
GM0852,2022,495.0,28.5,Waterland
GM0852,2023,475.0,26.9,Waterland
GM0852,2024,405.0,23.2,Waterland
GM0855,2010,19115.0,93.3,Tilburg
GM0855,2011,18225.0,88.4,Tilburg
GM0855,2012,18505.0,89.1,Tilburg
GM0855,2013,18005.0,86.3,Tilburg
GM0855,2014,16945.0,80.6,Tilburg
GM0855,2015,16115.0,76.1,Tilburg
GM0855,2016,14135.0,66.4,Tilburg
GM0855,2017,13325.0,62.3,Tilburg
GM0855,2018,12895.0,59.8,Tilburg
GM0855,2019,13190.0,60.7,Tilburg
GM0855,2020,13135.0,59.8,Tilburg
GM0855,2021,13000.0,58.6,Tilburg
GM0855,2022,14175.0,63.2,Tilburg
GM0855,2023,13710.0,60.2,Tilburg
GM0855,2024,12715.0,55.3,Tilburg
GM0856,2010,2935.0,72.4,Uden
GM0856,2011,2670.0,65.6,Uden
GM0856,2012,2635.0,64.5,Uden
GM0856,2013,2410.0,58.9,Uden
GM0856,2014,2430.0,59.4,Uden
GM0856,2015,2525.0,61.5,Uden
GM0856,2016,2130.0,51.7,Uden
GM0856,2017,1885.0,45.5,Uden
GM0856,2018,1935.0,46.4,Uden
GM0856,2019,1835.0,43.9,Uden
GM0856,2020,1830.0,43.4,Uden
GM0856,2021,1830.0,43.2,Uden
GM0856,2022,0.0,0.0,Uden
GM0856,2023,0.0,0.0,Uden
GM0856,2024,0.0,0.0,Uden
GM0858,2010,2215.0,72.0,Valkenswaard
GM0858,2011,1890.0,61.8,Valkenswaard
GM0858,2012,2030.0,66.3,Valkenswaard
GM0858,2013,1870.0,61.1,Valkenswaard
GM0858,2014,1565.0,51.6,Valkenswaard
GM0858,2015,1530.0,50.7,Valkenswaard
GM0858,2016,1465.0,48.4,Valkenswaard
GM0858,2017,1215.0,39.9,Valkenswaard
GM0858,2018,1095.0,35.7,Valkenswaard
GM0858,2019,1145.0,37.1,Valkenswaard
GM0858,2020,1300.0,41.7,Valkenswaard
GM0858,2021,1230.0,39.5,Valkenswaard
GM0858,2022,1185.0,38.0,Valkenswaard
GM0858,2023,1230.0,39.0,Valkenswaard
GM0858,2024,1080.0,34.0,Valkenswaard
GM0860,2010,2205.0,59.1,Veghel
GM0860,2011,2225.0,59.4,Veghel
GM0860,2012,2305.0,61.4,Veghel
GM0860,2013,1965.0,52.5,Veghel
GM0860,2014,1880.0,50.2,Veghel
GM0860,2015,1650.0,43.7,Veghel
GM0860,2016,1555.0,40.8,Veghel
GM0860,2017,0.0,0.0,Veghel
GM0860,2018,0.0,0.0,Veghel
GM0860,2019,0.0,0.0,Veghel
GM0860,2020,0.0,0.0,Veghel
GM0860,2021,0.0,0.0,Veghel
GM0860,2022,0.0,0.0,Veghel
GM0860,2023,0.0,0.0,Veghel
GM0860,2024,0.0,0.0,Veghel
GM0861,2010,2370.0,54.8,Veldhoven
GM0861,2011,2275.0,52.1,Veldhoven
GM0861,2012,2180.0,49.7,Veldhoven
GM0861,2013,2315.0,52.5,Veldhoven
GM0861,2014,2265.0,51.3,Veldhoven
GM0861,2015,1895.0,42.9,Veldhoven
GM0861,2016,1815.0,40.9,Veldhoven
GM0861,2017,1375.0,30.7,Veldhoven
GM0861,2018,1345.0,29.9,Veldhoven
GM0861,2019,1505.0,33.2,Veldhoven
GM0861,2020,1680.0,37.0,Veldhoven
GM0861,2021,1520.0,33.4,Veldhoven
GM0861,2022,1595.0,34.8,Veldhoven
GM0861,2023,1560.0,33.6,Veldhoven
GM0861,2024,1590.0,34.0,Veldhoven
GM0865,2010,1555.0,61.3,Vught
GM0865,2011,1420.0,55.3,Vught
GM0865,2012,1330.0,51.6,Vught
GM0865,2013,1205.0,47.1,Vught
GM0865,2014,1200.0,46.9,Vught
GM0865,2015,1130.0,43.8,Vught
GM0865,2016,1010.0,39.0,Vught
GM0865,2017,965.0,36.9,Vught
GM0865,2018,980.0,37.1,Vught
GM0865,2019,870.0,33.0,Vught
GM0865,2020,1020.0,38.4,Vught
GM0865,2021,1050.0,33.2,Vught
GM0865,2022,1010.0,31.8,Vught
GM0865,2023,1080.0,33.6,Vught
GM0865,2024,1000.0,30.9,Vught
GM0866,2010,685.0,41.6,Waalre
GM0866,2011,630.0,38.3,Waalre
GM0866,2012,710.0,43.1,Waalre
GM0866,2013,735.0,43.8,Waalre
GM0866,2014,590.0,35.1,Waalre
GM0866,2015,625.0,37.0,Waalre
GM0866,2016,580.0,34.0,Waalre
GM0866,2017,475.0,28.1,Waalre
GM0866,2018,525.0,30.9,Waalre
GM0866,2019,530.0,30.6,Waalre
GM0866,2020,600.0,34.3,Waalre
GM0866,2021,560.0,31.9,Waalre
GM0866,2022,560.0,31.7,Waalre
GM0866,2023,500.0,27.7,Waalre
GM0866,2024,555.0,30.8,Waalre
GM0867,2010,3190.0,69.8,Waalwijk
GM0867,2011,3160.0,68.4,Waalwijk
GM0867,2012,2975.0,64.1,Waalwijk
GM0867,2013,2585.0,55.7,Waalwijk
GM0867,2014,2850.0,61.3,Waalwijk
GM0867,2015,2695.0,57.7,Waalwijk
GM0867,2016,2270.0,48.3,Waalwijk
GM0867,2017,2035.0,42.9,Waalwijk
GM0867,2018,1755.0,36.7,Waalwijk
GM0867,2019,1890.0,39.2,Waalwijk
GM0867,2020,2025.0,41.6,Waalwijk
GM0867,2021,1945.0,39.8,Waalwijk
GM0867,2022,1765.0,35.7,Waalwijk
GM0867,2023,1735.0,34.8,Waalwijk
GM0867,2024,1845.0,36.7,Waalwijk
GM0870,2010,1030.0,39.1,Werkendam
GM0870,2011,1095.0,41.6,Werkendam
GM0870,2012,1110.0,42.0,Werkendam
GM0870,2013,1125.0,42.6,Werkendam
GM0870,2014,935.0,35.4,Werkendam
GM0870,2015,875.0,33.0,Werkendam
GM0870,2016,815.0,30.6,Werkendam
GM0870,2017,435.0,16.3,Werkendam
GM0870,2018,450.0,16.6,Werkendam
GM0870,2019,0.0,0.0,Werkendam
GM0870,2020,0.0,0.0,Werkendam
GM0870,2021,0.0,0.0,Werkendam
GM0870,2022,0.0,0.0,Werkendam
GM0870,2023,0.0,0.0,Werkendam
GM0870,2024,0.0,0.0,Werkendam
GM0873,2010,1115.0,51.6,Woensdrecht
GM0873,2011,1155.0,53.3,Woensdrecht
GM0873,2012,1150.0,53.0,Woensdrecht
GM0873,2013,985.0,45.5,Woensdrecht
GM0873,2014,870.0,40.1,Woensdrecht
GM0873,2015,855.0,39.4,Woensdrecht
GM0873,2016,800.0,37.0,Woensdrecht
GM0873,2017,735.0,33.7,Woensdrecht
GM0873,2018,745.0,34.2,Woensdrecht
GM0873,2019,745.0,34.1,Woensdrecht
GM0873,2020,775.0,35.5,Woensdrecht
GM0873,2021,815.0,37.0,Woensdrecht
GM0873,2022,745.0,33.8,Woensdrecht
GM0873,2023,770.0,34.7,Woensdrecht
GM0873,2024,890.0,40.0,Woensdrecht
GM0874,2010,475.0,33.1,Woudrichem
GM0874,2011,500.0,34.8,Woudrichem
GM0874,2012,545.0,37.9,Woudrichem
GM0874,2013,515.0,35.8,Woudrichem
GM0874,2014,450.0,31.2,Woudrichem
GM0874,2015,435.0,30.2,Woudrichem
GM0874,2016,370.0,25.5,Woudrichem
GM0874,2017,220.0,15.2,Woudrichem
GM0874,2018,250.0,17.0,Woudrichem
GM0874,2019,0.0,0.0,Woudrichem
GM0874,2020,0.0,0.0,Woudrichem
GM0874,2021,0.0,0.0,Woudrichem
GM0874,2022,0.0,0.0,Woudrichem
GM0874,2023,0.0,0.0,Woudrichem
GM0874,2024,0.0,0.0,Woudrichem
GM0879,2010,1190.0,56.6,Zundert
GM0879,2011,1240.0,58.5,Zundert
GM0879,2012,1180.0,55.5,Zundert
GM0879,2013,1115.0,52.4,Zundert
GM0879,2014,1115.0,52.2,Zundert
GM0879,2015,1020.0,47.8,Zundert
GM0879,2016,895.0,41.7,Zundert
GM0879,2017,760.0,35.0,Zundert
GM0879,2018,580.0,27.0,Zundert
GM0879,2019,560.0,25.9,Zundert
GM0879,2020,660.0,30.3,Zundert
GM0879,2021,630.0,28.7,Zundert
GM0879,2022,660.0,29.6,Zundert
GM0879,2023,570.0,25.3,Zundert
GM0879,2024,500.0,22.1,Zundert
GM0880,2010,585.0,36.8,Wormerland
GM0880,2011,650.0,41.0,Wormerland
GM0880,2012,630.0,40.0,Wormerland
GM0880,2013,635.0,40.5,Wormerland
GM0880,2014,450.0,28.5,Wormerland
GM0880,2015,475.0,30.3,Wormerland
GM0880,2016,390.0,24.8,Wormerland
GM0880,2017,345.0,21.8,Wormerland
GM0880,2018,370.0,23.0,Wormerland
GM0880,2019,405.0,24.9,Wormerland
GM0880,2020,470.0,28.9,Wormerland
GM0880,2021,405.0,24.7,Wormerland
GM0880,2022,430.0,26.4,Wormerland
GM0880,2023,370.0,22.3,Wormerland
GM0880,2024,390.0,23.7,Wormerland
GM0881,2010,415.0,51.3,Onderbanken
GM0881,2011,410.0,50.9,Onderbanken
GM0881,2012,375.0,47.3,Onderbanken
GM0881,2013,320.0,40.6,Onderbanken
GM0881,2014,345.0,44.0,Onderbanken
GM0881,2015,290.0,36.7,Onderbanken
GM0881,2016,285.0,36.2,Onderbanken
GM0881,2017,190.0,23.9,Onderbanken
GM0881,2018,165.0,21.1,Onderbanken
GM0881,2019,0.0,0.0,Onderbanken
GM0881,2020,0.0,0.0,Onderbanken
GM0881,2021,0.0,0.0,Onderbanken
GM0881,2022,0.0,0.0,Onderbanken
GM0881,2023,0.0,0.0,Onderbanken
GM0881,2024,0.0,0.0,Onderbanken
GM0882,2010,2310.0,60.0,Landgraaf
GM0882,2011,2545.0,66.6,Landgraaf
GM0882,2012,2380.0,62.5,Landgraaf
GM0882,2013,2085.0,54.9,Landgraaf
GM0882,2014,2140.0,57.0,Landgraaf
GM0882,2015,1965.0,52.4,Landgraaf
GM0882,2016,1810.0,48.3,Landgraaf
GM0882,2017,1450.0,38.8,Landgraaf
GM0882,2018,1505.0,40.0,Landgraaf
GM0882,2019,1700.0,45.2,Landgraaf
GM0882,2020,1465.0,39.2,Landgraaf
GM0882,2021,1390.0,37.3,Landgraaf
GM0882,2022,1560.0,42.1,Landgraaf
GM0882,2023,1535.0,41.3,Landgraaf
GM0882,2024,1465.0,39.5,Landgraaf
GM0888,2010,1285.0,77.6,Beek (L.)
GM0888,2011,1410.0,85.3,Beek (L.)
GM0888,2012,1255.0,76.4,Beek (L.)
GM0888,2013,1195.0,73.0,Beek (L.)
GM0888,2014,1060.0,65.1,Beek (L.)
GM0888,2015,1090.0,67.2,Beek (L.)
GM0888,2016,1030.0,64.2,Beek (L.)
GM0888,2017,965.0,60.5,Beek (L.)
GM0888,2018,645.0,40.6,Beek (L.)
GM0888,2019,740.0,46.3,Beek (L.)
GM0888,2020,770.0,48.4,Beek (L.)
GM0888,2021,600.0,37.9,Beek (L.)
GM0888,2022,660.0,41.6,Beek (L.)
GM0888,2023,770.0,47.6,Beek (L.)
GM0888,2024,770.0,47.5,Beek (L.)
GM0889,2010,690.0,49.7,Beesel
GM0889,2011,645.0,46.4,Beesel
GM0889,2012,680.0,49.6,Beesel
GM0889,2013,590.0,43.2,Beesel
GM0889,2014,475.0,35.0,Beesel
GM0889,2015,435.0,32.2,Beesel
GM0889,2016,445.0,33.2,Beesel
GM0889,2017,350.0,26.3,Beesel
GM0889,2018,355.0,26.4,Beesel
GM0889,2019,395.0,29.3,Beesel
GM0889,2020,395.0,29.4,Beesel
GM0889,2021,405.0,30.0,Beesel
GM0889,2022,375.0,28.1,Beesel
GM0889,2023,390.0,28.8,Beesel
GM0889,2024,385.0,28.7,Beesel
GM0893,2010,615.0,45.9,Bergen (L.)
GM0893,2011,525.0,39.4,Bergen (L.)
GM0893,2012,480.0,36.0,Bergen (L.)
GM0893,2013,555.0,41.7,Bergen (L.)
GM0893,2014,495.0,37.3,Bergen (L.)
GM0893,2015,465.0,35.3,Bergen (L.)
GM0893,2016,420.0,32.2,Bergen (L.)
GM0893,2017,340.0,25.8,Bergen (L.)
GM0893,2018,375.0,28.7,Bergen (L.)
GM0893,2019,335.0,25.6,Bergen (L.)
GM0893,2020,375.0,28.6,Bergen (L.)
GM0893,2021,515.0,39.4,Bergen (L.)
GM0893,2022,415.0,31.7,Bergen (L.)
GM0893,2023,405.0,30.9,Bergen (L.)
GM0893,2024,425.0,32.3,Bergen (L.)
GM0899,2010,2065.0,70.1,Brunssum
GM0899,2011,2030.0,69.1,Brunssum
GM0899,2012,2000.0,68.6,Brunssum
GM0899,2013,1895.0,65.1,Brunssum
GM0899,2014,1940.0,67.0,Brunssum
GM0899,2015,1865.0,65.0,Brunssum
GM0899,2016,1775.0,62.4,Brunssum
GM0899,2017,1360.0,48.0,Brunssum
GM0899,2018,1280.0,45.3,Brunssum
GM0899,2019,1250.0,44.5,Brunssum
GM0899,2020,1170.0,42.0,Brunssum
GM0899,2021,1260.0,45.6,Brunssum
GM0899,2022,1195.0,43.1,Brunssum
GM0899,2023,1215.0,43.9,Brunssum
GM0899,2024,1270.0,45.7,Brunssum
GM0905,2010,705.0,61.5,Eijsden
GM0905,2011,0.0,0.0,Eijsden
GM0905,2012,0.0,0.0,Eijsden
GM0905,2013,0.0,0.0,Eijsden
GM0905,2014,0.0,0.0,Eijsden
GM0905,2015,0.0,0.0,Eijsden
GM0905,2016,0.0,0.0,Eijsden
GM0905,2017,0.0,0.0,Eijsden
GM0905,2018,0.0,0.0,Eijsden
GM0905,2019,0.0,0.0,Eijsden
GM0905,2020,0.0,0.0,Eijsden
GM0905,2021,0.0,0.0,Eijsden
GM0905,2022,0.0,0.0,Eijsden
GM0905,2023,0.0,0.0,Eijsden
GM0905,2024,0.0,0.0,Eijsden
GM0907,2010,855.0,49.9,Gennep
GM0907,2011,920.0,53.0,Gennep
GM0907,2012,895.0,51.6,Gennep
GM0907,2013,740.0,42.7,Gennep
GM0907,2014,675.0,38.9,Gennep
GM0907,2015,715.0,41.4,Gennep
GM0907,2016,580.0,34.1,Gennep
GM0907,2017,515.0,30.2,Gennep
GM0907,2018,440.0,25.9,Gennep
GM0907,2019,540.0,31.6,Gennep
GM0907,2020,545.0,32.3,Gennep
GM0907,2021,575.0,33.8,Gennep
GM0907,2022,625.0,36.2,Gennep
GM0907,2023,595.0,33.5,Gennep
GM0907,2024,560.0,31.4,Gennep
